STATE_ABBREVIATION,D,INCUMBENT,CANDIDATE_NAME,CANDIDATE_ID,PARTY,PRIMARY_VOTES,PRIMARY_%,GENERAL_VOTES,GENERAL_%,GE_WINNER_INDICATOR
IL,10,0,"Kopsick, Joseph William",H6IL10150,W,,,26.0,9.091036238269066e-05,0
IL,18,0,"Rodriguez, Junius",H6IL18161,D,,,96770.0,0.2786488253096178,0
IN,01,0,"Dunn, Donna",H4IN01152,LIB,,,47051.0,0.18481595393250924,0
IN,01,0,"Meyer, John ",H6IN01207,W,,,17.0,6.677586484564955e-05,0
IN,02,0,"Cenkush, Ron",H6IN02163,LIB,,,10601.0,0.03822149792505688,0
IN,03,0,"Snyder, Pepper",H6IN03286,LIB,,,19828.0,0.06902770089852983,0
IN,04,0,"Mayoras, Steven M.",H6IN04169,LIB,,,14766.0,0.049313037263637394,0
IN,05,0,"Wittlief, Matthew",H6IN05257,LIB,,,15329.0,0.042446730447062736,0
IN,06,0,"Turvey, Rich",H6IN06214,LIB,,,12330.0,0.04160129561212612,0
IN,07,0,"Thompson, Drew",H6IN07386,LIB,,,11475.0,0.043355877130010954,0
IN,08,0,"Horning, Andrew",H2IN07088,LIB,,,13655.0,0.04633321231163878,0
IN,09,0,"Brooksbank, Russell",H6IN09218,LIB,,,17425.0,0.05397360326846176,0
IA,03,0,"Holder, Bryan Jack",H4IA03149,LIB,,,15372.0,0.0393864002644208,0
IA,03,0,"Addy, Claudia",H6IA03250,NNE,,,6348.0,0.01626495373917143,0
KS,01,0,"LaPolice, Alan",H4KS01059,IND,,,67739.0,0.2625837787968415,0
KS,01,0,"Burt, Kerry",H6KS01187,LIB,,,19366.0,0.07507045365564347,0
KS,02,0,"Bales, James Houston",H6KS02268,LIB,,,19333.0,0.06500650636682459,0
KS,03,0,"Hohe, Steven A.",H6KS03225,LIB,,,27791.0,0.08099663959103852,0
KS,04,0,"Allen, Miranda",H6KS04173,IND,,,19021.0,0.06910419943978405,0
KS,04,0,"Bakken, Gorden J.",H6KS04181,LIB,,,7737.0,0.02810888970430625,0
KY,01,0,"Gaskins, Samuel L.",H4KY01073,D,,,81710.0,0.2732766780044214,0
KY,01,0,"McIntosh, Terry",H6KY01151,W,,,332.0,0.0011103641793840154,0
KY,02,1,"Guthrie, S. Brett",H8KY02031,R,,,251825.0,1.0,1
KY,03,1,"Yarmuth, John A.",H6KY03124,D,,,212401.0,0.6349919580022362,1
KY,04,1,"Massie, Thomas",H2KY04121,R,,,233922.0,0.7132050965434605,1
KY,04,0,"Sidle, Calvin",H6KY04106,D,,,94065.0,0.28679490345653946,0
LA,01,1,"Scalise, Steve",H0LA01087,R,,,243645.0,0.745575112917243,1
LA,01,0,"Dugas, Lee Ann",H4LA01147,D,,,41840.0,0.1280340771386954,0
LA,01,0,"Faust, Danil Ezekiel",H6LA01209,D,,,12708.0,0.038887596851781586,0
LA,01,0,"Kearney, Howard",H6LA01225,LIB,,,9405.0,0.028780126565234952,0
LA,01,0,"Swider, Joseph ""Joe""",H6LA01217,D,,,9237.0,0.028266031800433307,0
LA,01,0,"Barron, Eliot",H4LA05098,GRE,,,6717.0,0.02055461032840863,0
LA,01,0,"Yang, Chuemai",H6LA01233,NPA,,,3236.0,0.009902444398203116,0
LA,02,1,"Richmond, Cedric",H8LA02054,D,,,198289.0,0.6975400061209629,1
LA,02,0,"Holden, Melvin L. ""Kip""",H6LA02215,D,,,57125.0,0.2009540259402186,0
LA,02,0,"Cutno, Kenneth",H6LA02223,D,,,28855.0,0.10150596793881851,0
LA,03,0,"Higgins, Clay",H6LA03148,R,,,84912.0,0.2649740680409669,1
LA,03,0,"Angelle, Scott A.",H6LA03130,R,,,91532.0,0.2856322592322143,0
LA,03,0,"Hebert, Jacob ""Dorian Phibian""",H6LA03163,D,,,28385.0,0.08857745573467643,0
LA,03,0,"Rader, Larry",H6LA03155,D,,,27830.0,0.08684553789311414,0
LA,03,0,"Rantz, Gus",H6LA03122,R,,,25662.0,0.080080136306615,0
LA,03,0,"Ellison, ""Greg""",H6LA03098,R,,,24882.0,0.07764608961036529,0
LA,03,0,"Geymann, Brett",H6LA03106,R,,,21607.0,0.06742621405880407,0
LA,03,0,"Barrilleaux, Bryan",H2LA03063,R,,,6223.0,0.01941932383431007,0
LA,03,0,"McLendon, Guy ",H6LA03189,LIB,,,2937.0,0.009165121983186354,0
LA,03,0,"Scelfo, Kenny P., Sr.",H6LA03197,NPA,,,2670.0,0.008331929075623959,0
LA,03,0,"Rees, Grover Joseph",H6LA03114,R,,,2457.0,0.007667247093186541,0
LA,03,0,"Vidrine, Herman L.",H6LA03171,R,,,1357.0,0.004234617136936971,0
LA,04,0,"Johnson, ""Mike""",H6LA04138,R,,,70580.0,0.2467961606377957,1
LA,04,0,"Jones, Marshall",H6LA04153,D,,,80593.0,0.28180848645908,0
LA,04,0,"Baucum, Ralph ""Trey""",H6LA04120,R,,,50412.0,0.17627497945696452,0
LA,04,0,"Jenkins, Oliver",H6LA04146,R,,,44521.0,0.15567599699284929,0
LA,04,0,"Guillory, Elbert",H6LA04112,R,,,21017.0,0.07348986834973863,0
LA,04,0,"John, ""Rick""",H6LA04096,R,,,13220.0,0.04622620067486057,0
LA,04,0,"Halverson, Mark David",H6LA04161,NPA,,,3149.0,0.011011067014004231,0
LA,04,0,"Krefft, Kenneth J.",H6LA04179,NPA,,,2493.0,0.008717240414707065,0
LA,05,1,"Abraham, Ralph,  Jr.",H4LA05221,R,,,208545.0,0.8157058929367681,1
LA,05,0,"Burkette, Billy",H6LA05150,R,,,47117.0,0.18429410706323193,0
LA,06,1,"Graves, Garret",H4LA06153,R,,,207483.0,0.6266513237772502,1
LA,06,0,"Lieberman, Richard ",H4LA06062,D,,,49380.0,0.14914013373683924,0
LA,06,0,"Bell, Robert Lamar ""Bob""",H6LA06125,R,,,33592.0,0.10145636639303167,0
LA,06,0,"Sampson, Jermaine",H6LA06117,D,,,29822.0,0.090070009483597,0
LA,06,0,"Fontanesi, Richard M.",H6LA06109,LIB,,,7603.0,0.022962989809663603,0
LA,06,0,"Graham, Devin Lance",H6LA06133,OTH,,,3218.0,0.00971917679961824,0
ME,01,0,"Bouchard, James J.",H6ME01231,LIB,,,276.0,0.0007033800469429727,0
ME,02,0,"Dresser, Jay Parker",H6ME02130,IND,,,224.0,0.000636032971494933,0
MD,01,0,"Beers, Matt",H6MD01247,LIB,,,15370.0,0.042447189565227,0
MD,02,0,"Kasprzak, Kristin S.",H6MD02245,LIB,,,14128.0,0.04565076903192452,0
MD,03,0,"Eze, Nnabu",H6MD03458,GRE,,,9461.0,0.027853094870096417,0
MD,03,0,"Dalrymple, Ann",H6MD03466,W,,,63.0,0.00018547140649149922,0
MD,04,0,"Clark, Kamesha T.",H6MD04290,GRE,,,8204.0,0.025585529393419616,0
MD,04,0,"Krause, Benjamin Lee",H6MD04316,LIB,,,5744.0,0.01791361297364728,0
MD,05,0,"Summers, Jason",H5MD05018,LIB,,,11078.0,0.030718124192394506,0
MD,06,0,"Howser, David L.",H6MD06253,LIB,,,6889.0,0.020751687637247607,0
MD,06,0,"Gluck, George",H2MD08175,GRE,,,5824.0,0.01754359541287996,0
MD,06,0,"Athey, Ted",H6MD06261,W,,,103.0,0.0003102661963472933,0
MD,07,0,"Hoeing, Myles B.",H6MD07467,GRE,,,9715.0,0.03046294902669075,0
MD,07,0,"Pearson, Michael T.",H4MD07066,W,,,17.0,5.3306241220148505e-05,0
MD,08,0,"Wallace, Nancy",H6MD08598,GRE,,,11201.0,0.030744611938823684,0
MD,08,0,"Wunder, Jasen",H6MD08606,LIB,,,7283.0,0.01999044806271341,0
MA,01,0,"Mayock, Frederick O.",H4MA01059,IND,,,57504.0,0.1788398918949179,0
MA,01,0,"Simmons, Thomas T.",H6MA01096,LIB,,,27511.0,0.08556038303285138,0
MA,09,0,"Harrington, Paul J.",H6MA09180,IND,,,26233.0,0.06905329104094553,0
MA,09,0,"Cataldo, Christopher D.",H6MA09164,U,,,8338.0,0.02194816988904829,0
MA,09,0,"Raduc, Anna Grace",H6MA09198,U,,,5320.0,0.014003869490253886,0
MI,01,0,"Bostow, Diane",H6MI01234,LIB,,,13386.0,0.03715536360128903,0
MI,01,0,"Boal, Ellis",H0MI01187,GRE,,,4774.0,0.01325113595043731,0
MI,02,0,"Haas, Erwin J.",H6MI03123,LIB,,,8154.0,0.024029847227461335,0
MI,02,0,"Brady, Matthew A.",H6MI02190,GRE,,,5353.0,0.01577529705771407,0
MI,02,0,"Graeser, Ronald E.",H0MI02086,UST,,,2904.0,0.008558091286307055,0
MI,03,0,"Gerrard, Ted",H0MI03209,UST,,,10420.0,0.03043535408117068,0
MI,04,0,"Schwartz, Leonard ",H8MI05108,LIB,,,8516.0,0.026970619253779086,0
MI,04,0,"Zimmer, George M.",H8MI08086,UST,,,5595.0,0.01771965884510263,0
MI,04,0,"Salvi, Jordan",H6MI04170,GRE,,,3953.0,0.012519358608523806,0
MI,04,0,"Butkovich, Keith",H6MI04162,NLP,,,1838.0,0.005821042530348281,0
MI,05,0,"Sluka, Steve",H6MI05219,LIB,,,7006.0,0.021942366054790146,0
MI,05,0,"Mikkelson, Harley",H2MI05101,GRE,,,4904.0,0.015359029850512542,0
MI,06,0,"Wenke, Lorence",H6MI06159,LIB,,,16248.0,0.04930135178189431,0
MI,06,0,"Overton, Richard Miller",H0MI06087,W,,,78.0,0.00023667561785990624,0
MI,07,0,"Proctor, Ken",H2MI07073,LIB,,,16476.0,0.049210440641922065,0
MI,08,0,"Shkreli, Suzanna  #",H6MI08262,D,,,143791.0,0.39183525539011577,0
MI,08,0,"Wood, Jeff",H6MI08288,LIB,,,9619.0,0.026212094787556407,0
MI,08,0,"Green, Maria",H6MI08270,GRE,,,5679.0,0.015475463800658368,0
MI,08,0,"Burgess, Jeremy",H4MI08101,NLP,,,2250.0,0.006131324802162586,0
MI,09,0,"Orlando, Matthew",H6MI09195,LIB,,,9563.0,0.027736929881806975,0
MI,09,0,"McDermott, John V.",H4MI09091,GRE,,,6614.0,0.019183525487636865,0
MI,10,0,"Gioia, Lisa Lane",H6MI10243,LIB,,,10612.0,0.03112178613010033,0
MI,10,0,"Nofs, Benjamin",H6MI10250,GRE,,,5127.0,0.01503594020816287,0
MI,11,0,"Bentivolio, Kerry",H2MI11133,NPA,,,16610.0,0.04376949995783793,0
MI,11,0,"Osment, Jonathan Ray",H6MI11183,LIB,,,9545.0,0.02515231048149085,0
MI,12,0,"Walkowicz, Gary",H8MI07039,WC,,,9183.0,0.027950764285844733,0
MI,12,0,"Bagwell, Tom",H6MI12272,LIB,,,7489.0,0.022794650303461964,0
MI,12,0,"Calewarts, Dylan",H6MI12280,GRE,,,4377.0,0.013322497580218055,0
MI,13,0,"Hayden, Tiffany",H6MI13239,LIB,,,9648.0,0.037424795478613014,0
MI,13,0,"Johnson, Sam",H4MI13218,WC,,,8835.0,0.0342711513322498,0
MI,14,0,"Creswell, Gregory",H4MI09083,LIB,,,4893.0,0.015734434390013312,0
MI,14,0,"Squier, Marcia",H6MI14229,GRE,,,3843.0,0.012357946323486852,0
MN,02,0,"Overby, Paula",H4MN02136,IDP,,,28869.0,0.07791608414256951,0
MN,03,1,"Paulsen, Erik",H8MN03077,R,,,223077.0,0.5669565703596772,1
MN,03,0,"Bonoff, Terri E.",H8MN03069,DFL,,,169243.0,0.43013592094829517,0
MN,04,0,"Sindt, Susan Pendergast",H6MN04269,LMN,,,27152.0,0.07714863728320415,0
MN,05,0,"Schuller, Dennis",H6MN05340,LMN,,,30759.0,0.08499731956825705,0
MN,08,1,"Nolan, Rick ",H2MN08111,DFL,,,179098.0,0.5017045820622502,1
MN,08,0,"Mills, Stewart",H4MN08083,R,,,177089.0,0.49607680003585647,0
MS,01,0,"Owens, Jacob",H6MS01263,D,,,83947.0,0.27942933796680014,0
MS,01,0,"Wilson, Chase",H6MS02154,LIB,,,6181.0,0.020574323537145958,0
MS,01,0,"Toole, Cathy L.",H6MS01289,REF,,,3840.0,0.012781977411849292,0
MS,02,1,"Thompson, Bennie",H4MS02068,D,,,192343.0,0.6710591502515473,1
MS,02,0,"Ray, Troy",H4MS02183,IND,,,6918.0,0.02413598208117896,0
MS,02,0,"McLeod, Johnny",H6MS02170,REF,,,3823.0,0.01333793863780676,0
MS,03,0,"Gerrard, Roger I.",H4MS03058,VPA,,,8696.0,0.027480288833762582,0
MS,03,0,"Sheets, Lajena",H6MS03194,REF,,,2158.0,0.006819510499454882,0
MS,04,0,"Gladney, Mark",H6MS04192,D,,,77505.0,0.2780159194200424,0
MS,04,0,"McCluskey, Richard Blake",H6MS04200,LIB,,,14687.0,0.05268330828362251,0
MS,04,0,"O'Hara, Shawn",H0MS03049,REF,,,5264.0,0.018882340491930886,0
MO,02,0,"Arnold, David Justus",H0MO03120,GRE,,,3895.0,0.009424238318299718,0
MO,06,0,"Diel, Mike",H6MO06245,GRE,,,4241.0,0.012101790871009347,0
MT,00,0,"Breckenridge, Rick  #",H6MT00097,LIB,,,16554.0,0.032597458603354265,0
MT,00,0,"Fellows, Mike  #",H8MT01141,LIB,,,,,0
NV,01,0,"D'Silva, Reuben",H6NV01232,NPY,,,13897.0,0.07378206761807679,0
NV,01,0,"Bakari, Kamau A. ",H4NV01187,IAP,,,3744.0,0.019877675840978593,0
NV,02,1,"Amodei, Mark E.",H2NV02395,R,,,182676.0,0.5830035489059667,1
NV,02,0,"Everhart, John H.",H8NV02079,IAP,,,8693.0,0.027743380907396534,0
NV,02,0,"Knight, Drew ",H6NV02263,NPY,,,6245.0,0.019930681441009013,0
NV,03,0,"Markowitz, Warren",H6NV03162,IAP,,,11602.0,0.037309905036933655,0
NV,03,0,"Goossen, David",H4NV03126,NPY,,,9566.0,0.03076250229126938,0
NV,04,0,"Brown, Steve",H4NV04058,LIB,,,10206.0,0.03839064721680973,0
NV,04,0,"Little, Mike ",H6NV04103,IAP,,,8327.0,0.03132264544134574,0
NH,01,0,"O'Connor, Shawn P.",H6NH01271,IND,,,34735.0,0.0949085205910641,0
NH,01,0,"Kelly, Brendan",H4NH01235,IND,,,6074.0,0.01659635393897001,0
NH,01,0,"Lombardo, Robert",H6NH01313,LIB,,,5507.0,0.015047105884410248,0
NH,02,0,"Babiarz, John J.",H6NH02246,IND,,,17088.0,0.048712488561630365,0
NJ,01,0,"Tomaszewski, Scot John",H4NJ01142,WDB,,,5473.0,0.017916477069986544,0
NJ,01,0,"Sihr, William F., IV",H6NJ01212,LIB,,,2410.0,0.007889404300871108,0
NJ,01,0,"Berman, Michael ",H4NJ01159,AO,,,1971.0,0.006452288745650189,0
NJ,02,0,"Ordille, John",H2NJ02177,LIB,,,3773.0,0.012669789620376433,0
NJ,02,0,"Keenan, James",H6NJ02194,MGW,,,2653.0,0.008908813109689552,0
NJ,02,0,"Fenichel, Steven",H6NJ02210,RNN,,,1574.0,0.005285515203411743,0
NJ,02,0,"Beechwood, Eric",H6NJ02186,PIP,,,1387.0,0.004657566446716701,0
NJ,02,0,"Franco, Gabriel Brian",H6NJ02202,FPR,,,1232.0,0.00413707416175557,0
NJ,03,0,"Berlinski, Lawrence W., Jr.",H6NJ03150,CON,,,5938.0,0.01810034749740901,0
NJ,04,0,"Schroeder, Hank",H6NJ04182,EG,,,5840.0,0.017554195572976158,0
NJ,04,0,"Marcus, Jeremy",H6NJ04174,LIB,,,3320.0,0.009979439949020692,0
NJ,05,0,"Belusic, Claudio",H6NJ05205,LIB,,,7424.0,0.02198394437683039,0
NJ,06,0,"Malliah, Rajit B.",H6NJ06237,GRE,,,1912.0,0.007257957370888454,0
NJ,06,0,"Shamy, Judith ",H6NJ06245,LIB,,,1720.0,0.0065291248315523754,0
NJ,07,0,"O'Neill, Dan",H6NJ07193,LIB,,,5343.0,0.015548474398707931,0
NJ,07,0,"Haussmann, Arthur T., Jr.",H6NJ07185,CON,,,4254.0,0.012379414204024618,0
NJ,08,0,"Olivera, Pablo ",H2NJ08224,WUA,,,4381.0,0.025050174682227012,0
NJ,08,0,"Delaney, Dan",H6NJ08175,LIB,,,3438.0,0.019658183190480818,0
NJ,09,0,"Rivera, Diego",H6NJ09256,LIB,,,3327.0,0.01426415482631773,0
NJ,09,0,"Boss, Jeff",H6NJ09249,NSA,,,1897.0,0.008133183560422223,0
NJ,10,0,"Miller, Joanne",H0NJ10182,WOP,,,3719.0,0.01669427349161246,0
NJ,10,0,"Fraser, Aaron Walter",H4NJ10085,NBP,,,1746.0,0.007837644935830966,0
NJ,11,0,"Depasquale, Thomas",H6NJ11153,FI,,,7056.0,0.02106318956870612,0
NJ,11,0,"Hetrick, Jeff",H6NJ11161,LIB,,,3475.0,0.010373382050914648,0
NJ,12,0,"Forchion, R. Edward",H2NJ03191,LMP,,,6094.0,0.02111324376199616,0
NJ,12,0,"Shapiro, Robert",H6NJ12235,TED,,,2775.0,0.009614251959228642,0
NJ,12,0,"Fitzpatrick, Thomas ",H6NJ12219,LIB,,,2482.0,0.008599125536146123,0
NJ,12,0,"Welzer, Steven  ",H8NJ04154,GRE,,,2135.0,0.007396910966829965,0
NJ,12,0,"Bollentin, Michael R.",H6NJ12227,WTP,,,1311.0,0.004542084439116667,0
NM,02,0,"McGrann, Jack A.",H4NM02080,W,,,70.0,0.0003059213257756198,0
NY,01,1,"Zeldin, Lee M.",H8NY01148,R,,,188499.0,0.5819846244095217,1
NY,02,1,"King, Peter T. ",H2NY03089,R,,,181506.0,0.6203318580290162,1
NY,02,0,"Gregory, Du Wayne",H6NY02124,D,,,110938.0,0.37915207026777625,0
NY,03,0,"Martins, Jack M.",H6NY03197,R,,,152304.0,0.469705847884683,0
NY,04,1,"Rice, Kathleen M.",H4NY04075,D,,,186423.0,0.5956006389776358,1
NY,04,0,"Gurfein, David H.",H6NY03171,R,,,126438.0,0.4039552715654952,0
NY,05,0,"O'Reilly, Michael A.",H6NY05077,R,,,30312.0,0.12961988941771113,0
NY,05,0,"Francois, Frank",H6NY05085,GRE,,,3587.0,0.015338695676343685,0
NY,06,1,"Meng, Grace ",H2NY06116,D,,,136506.0,0.7206030628243231,1
NY,06,0,"Bhatti, Haris",H6NY06141,HBP,,,2123.0,0.011207128641788917,0
NY,07,0,"Romaguera, Allan E.",H6NY12115,R,,,17478.0,0.09204276159882037,0
NY,08,1,"Jeffries, Hakeem S.",H2NY10092,D,,,214595.0,0.932198972211483,1
NY,08,0,"Cavanagh, Daniel J.",H2NY09110,CRV,,,15401.0,0.06690182143586312,0
NY,09,1,"Clarke, Yvette D.",H4NY11138,D,,,214189.0,0.9228545330771153,1
NY,09,0,"Bellone, Alan",H2NY08120,CRV,,,17576.0,0.07572793781829776,0
NY,10,0,"Rosenthal, Philip",H6NY10119,R,,,53857.0,0.2184646587567184,0
NY,11,1,"Donovan, Dan",H6NY11174,R,,,142934.0,0.6152541570354301,1
NY,11,0,"Reichard, Richard A.",H6NY11216,D,,,85257.0,0.366985627397048,0
NY,11,0,"Bardel, Henry J.",H2NY13062,GRE,,,3906.0,0.01681323364196335,0
NY,13,0,"Evans, Robert A., Jr.",H6NY13154,R,,,16089.0,0.06883377471260434,0
NY,13,0,"Rivera, Daniel Vila",H4NY13076,GRE,,,8248.0,0.03528752401203061,0
NY,13,0,"Fenstermaker, Scott Lloyd",H6NY13170,TGP,,,1877.0,0.008030393134163611,0
NY,14,1,"Crowley, Joseph",H8NY07046,D,,,147587.0,0.8276386108353943,1
NY,14,0,"Spotorno, Frank J.",H6NY14244,R,,,30545.0,0.1712902990640579,0
NY,15,0,"Vega, Alejandro",H6NY15142,R,,,6129.0,0.0352168516858581,0
NY,15,0,"Ramirez, Eduardo",H4NY15121,CRV,,,2104.0,0.01208945275690087,0
NY,16,1,"Engel, Eliot L.",H8NY19058,D,,,209857.0,0.9443234486792962,1
NY,16,0,"Lawrence, Derickson K.",H6NY16132,PCC,,,11825.0,0.05321063762768303,0
NY,17,1,"Lowey, Nita M.",H8NY20056,D,,,214530.0,0.9905118082969735,1
NY,18,1,"Maloney, Sean Patrick",H2NY22139,D,,,162060.0,0.5559004826311114,1
NY,20,1,"Tonko, Paul D.",H8NY21203,D,,,213018.0,0.6785330908233765,1
NY,20,0,"Vitollo, Joe",H6NY20209,R,,,100740.0,0.32089036405161514,0
NY,21,1,"Stefanik, Elise M.",H4NY21079,R,,,177886.0,0.6525388289325987,1
NY,21,0,"Derrick, Mike",H6NY21132,D,,,82161.0,0.3013910185395773,0
NY,21,0,"Funiciello, Matthew J.",H4NY21111,GRE,,,12452.0,0.04567764465932518,0
NY,22,0,"Myers, Kim A.",H6NY22130,D,,,114266.0,0.4102451791721568,0
NY,23,1,"Reed, Thomas W., II",H0NY29054,R,,,161050.0,0.5757234525533094,1
NY,23,0,"Plumb, John F.",H6NY23518,D,,,118584.0,0.4239154914472626,0
NY,24,1,"Katko, John M.",H4NY24073,R,,,182761.0,0.6049385167899641,1
NY,25,1,"Slaughter, Louise M.",H6NY03031,D,,,182950.0,0.5614873968406935,1
NY,25,0,"Assini, Mark W.",H4NY29098,R,,,142650.0,0.4378036466757307,0
NY,26,1,"Higgins, Brian",H4NY27076,D,,,215289.0,0.7457729866044984,1
NY,26,0,"Schratz, Shelly",H6NY26115,R,,,73377.0,0.2541819806774999,0
NY,27,1,"Collins, Chris",H8NY29032,R,,,220885.0,0.6717729745840291,1
NY,27,0,"Kastenbaum, Diana K.",H6NY27170,D,,,107832.0,0.3279472277218689,0
NC,01,1,"Butterfield, G. K.",H4NC01046,D,,,240661.0,0.6862323531005221,1
NC,01,0,"Dew, H. Powell, Jr.",H6NC01108,R,,,101567.0,0.28961302997727395,0
NC,01,0,"Summerell, J.J.",H6NC01116,LIB,,,8471.0,0.024154616922203942,0
NC,04,1,"Price, David",H6NC04037,D,,,279380.0,0.6821783411184716,1
NC,06,0,"Glidewell, Pete",H6NC06099,D,,,143167.0,0.40770895628648723,0
NC,07,1,"Rouzer, David",H2NC07096,R,,,211801.0,0.60913817995663,1
NC,07,0,"Casteen, J. Wesley",H4NC07100,D,,,135905.0,0.39086182004337,0
NC,08,0,"Mills, Thomas",H6NC08145,D,,,133182.0,0.41227073627513194,0
NC,09,0,"Cano, Christian",H6NC09184,D,,,139041.0,0.41817722478367964,0
NC,10,0,"Millard, Andy",H6NC10158,D,,,128919.0,0.36860961160162864,0
NC,11,1,"Meadows, Mark",H2NC11080,R,,,230405.0,0.6408897715767103,1
MP,00,1,"Sablan, Gregorio Kilili Camacho",H8MP00041,IND,,,10605.0,1.0,0
OH,01,0,"Keller, Sholom D.",H6OH01104,W,,,114.0,0.0003213186466284091,0
OH,01,0,"Kiani, Kiumars G.",H6OH01112,W,,,16.0,4.509735391275917e-05,0
OH,02,0,"Everhard, Janet",H6OH02292,W,,,7392.0,0.021723350544700086,0
OH,07,0,"Phillip, Dan",H4OH07049,N,,,21694.0,0.07008169844905396,0
OH,08,0,"Fought, Steven  ##",H6OH08331,D,,,87794.0,0.2697154583940081,0
OH,08,0,"Hendricks, Derrick James",H6OH08349,GRE,,,13879.0,0.04263823093890742,0
OH,09,0,"Skalsky, George A.",H4OH09128,W,,,5.0,1.770550782937556e-05,0
OH,10,0,"McMasters, Tom",H6OH10113,N,,,10890.0,0.03235274894385654,0
OH,10,0,"Harlow, David A.",H0OH08136,W,,,7.0,2.0796073701285196e-05,0
OH,12,0,"Baumeister, John J.",H6OH12135,W,,,156.0,0.0004132078170442927,0
OH,13,0,"Hill, Calvin, Sr.",H6OH13257,W,,,17.0,5.519408838846249e-05,0
OH,14,0,"Jarvi, Andrew ",H6OH14206,W,,,171.0,0.00048819621490911274,0
OK,02,0,"McCarthy, John ",H6OK02258,IND,,,16644.0,0.06190352214825008,0
OK,03,0,"Robbins, Frankie",H6OK03215,D,,,63090.0,0.21709134077731707,0
OK,04,0,"White, Sevier",H6OK04148,LIB,,,12574.0,0.04288701144995208,0
OK,05,0,"Knight, Zachary",H6OK05277,LIB,,,17113.0,0.060993691413907404,0
OR,01,0,"Sheahan, Kyle",H6OR01282,LIB,,,12257.0,0.032417778600616245,0
OR,03,0,"Delk, David",H6OR03163,PRO,,,27978.0,0.07317283676164821,0
OR,04,0,"Beilstein, Mike",H8OR04134,PG,,,12194.0,0.030671482614294913,0
OR,04,0,"Guthrie, Gil",H6OR04229,LIB,,,6527.0,0.016417317289117838,0
OR,05,0,"Sandnes, Marvin",H6OR05192,PG,,,12542.0,0.03361493186959272,0
PA,15,0,"Rizzo, Paul",H6PA15173,LIB,,,11727.0,0.0358922406405328,0
PA,16,0,"House, Shawn Patrick",H6PA16346,LIB,,,10518.0,0.033463032543578616,0
PR,00,0,"Rodríguez Díaz, Hugo",H6PR00108,PRI,,,39704.0,0.02684850583169238,0
PR,00,0,"Nogales Molinelli, Mariana",H6PR01031,PPT,,,19033.0,0.01287043148031939,0
RI,01,0,"Bailey, Rufus, Jr.",H6RI01120,W,,,19.0,9.388418644411173e-05,0
RI,02,0,"Johnson, Jeffrey C.",H4RI02073,IND,,,16253.0,0.07092795922286034,0
RI,02,0,"Caiozzo, Salvatore G.",H6RI02284,IND,,,8942.0,0.03902281494929041,0
SC,01,0,"Cherny, Dimitri",H4SC01271,D,,,119779.0,0.3683580896146631,0
SC,01,0,"Travison, Albert",H6SC01185,AM,,,2774.0,0.008530922286803825,0
SC,01,0,"Grier, Michael, Jr.",H6SC01177,LIB,,,11614.0,0.03571670203278285,0
SC,02,1,"Wilson, Joe",H2SC02059,R,,,183746.0,0.6024538026728219,1
SC,02,0,"McCain, Eddie",H0SC02053,AM,,,11444.0,0.03752180356463691,0
SC,03,1,"Duncan, Jeff",H0SC03077,R,,,198431.0,0.7282379321860973,1
SC,03,0,"Cleveland, Hosea",H4SC03111,D,,,73766.0,0.27071979330668927,0
SC,04,1,"Gowdy, Trey",H0SC04257,R,,,198648.0,0.6718571380255014,1
SC,04,0,"Fedalei, Chris",H6SC04163,D,,,91676.0,0.31006189332702,0
SC,04,0,"Chandler, Michael",H2SC04121,CON,,,5103.0,0.01725910643622958,0
SC,05,0,"Person, Fran",H6SC05129,D,,,115437.0,0.3876573723642543,0
SC,06,0,"Barnes, Rudy, Jr.",H6SC05137,AM,,,6239.0,0.020951638956145623,0
SC,07,0,"Gaither, Larry",H6SC05145,AM,,,,,0
SC,06,1,"Clyburn, James E. ""Jim""",H2SC02042,D,,,177947.0,0.7008519068455815,1
SC,06,0,"Sterling, Laura",H6SC06119,R,,,70099.0,0.2760879240333831,0
SC,06,0,"Piotrowski, Rich",H6SC06127,LIB,,,3131.0,0.012331578056013958,0
SC,06,0,"Mallory, Prince Charles",H6SC06135,GRE,,,2499.0,0.009842418895553779,0
SC,07,1,"Rice, Tom",H2SC07066,R,,,176468.0,0.6096392285024338,1
SC,07,0,"Hyman, Mal",H6SC07018,D,,,112744.0,0.38949364858375685,0
SD,00,1,"Noem, Kristi",H0SD00054,R,,,237163.0,0.6410278587896955,1
SD,00,0,"Hawks, Paula",H6SD01091,D,,,132810.0,0.3589721412103045,0
TN,01,0,"Franklin, Robert D.",H4TN01144,IND,,,15702.0,0.06205710898132596,0
TN,03,0,"Tyler, Rick",H6TN04218,IND,,,5098.0,0.01916498124102464,0
TN,03,0,"Mitchell, Cassandra",H4TN03181,IND,,,5075.0,0.019078517025931746,0
TN,03,0,"Kersting, Topher",H6TN03194,IND,,,2493.0,0.009371969053329625,0
TN,06,0,"Ross, David",H6TN06163,IND,,,20261.0,0.07121867200956097,0
TN,07,0,"Ladner, Leonard D.",H2TN07194,IND,,,11880.0,0.04280880535326273,0
TN,08,0,"Godwin, Shelia L.",H6TN08292,IND,,,6442.0,0.022784747447238206,0
TN,08,0,"Hart, James",H2TN08077,IND,,,4057.0,0.014349227009227788,0
